VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 1.7158  0.439243E+06  0.161567E+07  0.816641E+05  0.493926E+07  0.366576E+08  0.909045E+08  -82.40  -77.53  150.28  -77.81 -143.61 -167.68
 1.8105  0.476192E+06  0.163121E+07  0.639464E+06  0.504181E+07  0.245691E+08  0.233812E+08  -78.39 -101.41 -145.45 -101.46  -21.18  170.81
 1.9053  0.222391E+06  0.120242E+07  0.205492E+06  0.393168E+07  0.101275E+07  0.214402E+08  -88.10 -121.75 -146.52 -121.99   84.70  -57.02
 2.0000  0.513383E+05  0.211610E+06  0.542911E+05  0.922323E+06  0.199978E+07  0.239137E+08 -113.02  -10.48 -170.46  -82.63  103.76  -81.32
Zone t="Excitation force - beta = 100.000 deg",I=    20,F=POINT
 0.2000  0.346119E+06  0.325031E+07  0.387144E+08  0.104926E+07  0.540758E+08  0.383105E+07   90.02  -89.92   -1.83   90.08   90.02 -180.00
 0.2947  0.711563E+06  0.712024E+07  0.328220E+08  0.869170E+06  0.102270E+09  0.178581E+08   89.83  -89.28   -7.06   90.71   89.83 -179.98
 0.3895  0.113544E+07  0.125753E+08  0.276720E+08  0.171174E+07  0.142554E+09  0.539342E+08   87.91  -86.60  -16.36  -86.41   87.65 -179.66
 0.4842  0.161831E+07  0.188361E+08  0.242231E+08  0.821945E+07  0.163691E+09  0.128225E+09   82.44  -80.20  -27.50  -79.87   79.64 -177.72
 0.5789  0.230399E+07  0.230286E+08  0.213380E+08  0.175205E+08  0.178433E+09  0.251613E+09   77.04  -71.97  -36.27  -71.42   63.40 -171.27
 0.6737  0.310511E+07  0.234427E+08  0.173357E+08  0.255553E+08  0.216516E+09  0.375505E+09   79.13  -68.02  -44.27  -67.44   46.65 -162.06
 0.7684  0.334235E+07  0.217836E+08  0.132952E+08  0.308868E+08  0.237613E+09  0.441931E+09   81.55  -69.64  -55.35  -69.26   40.19 -160.92
 0.8632  0.368613E+07  0.188047E+08  0.990039E+07  0.326156E+08  0.213204E+09  0.496234E+09   79.17  -75.76  -67.52  -75.46   28.58 -166.66
 0.9579  0.335574E+07  0.155535E+08  0.678555E+07  0.316677E+08  0.193830E+09  0.509572E+09   86.83  -86.54  -81.30  -86.41   14.80 -175.87
 1.0526  0.273949E+07  0.124065E+08  0.418927E+07  0.289103E+08  0.144737E+09  0.503557E+09   83.73 -100.11  -97.18  -99.85    0.36  170.22
 1.1474  0.190246E+07  0.940005E+07  0.525734E+07  0.245517E+08  0.465055E+08  0.484286E+09   84.69 -115.91   96.55 -115.01  -14.18  152.29
 1.2421  0.892726E+06  0.653689E+07  0.227826E+07  0.188141E+08  0.126633E+09  0.443060E+09   85.13 -131.91 -138.90 -129.50  -47.02  134.03
 1.3368  0.334543E+06  0.402954E+07  0.106727E+07  0.129576E+08  0.770520E+08  0.397380E+09   68.96 -145.34 -157.32 -141.30  -65.49  115.52
 1.4316  0.934273E+05  0.139841E+07  0.397003E+06  0.808159E+07  0.446893E+08  0.257497E+09   32.74 -106.33 -177.41 -123.57  -87.14  106.81
 1.5263  0.616195E+05  0.497641E+06  0.561250E+05  0.843894E+06  0.193447E+08  0.291681E+09   90.51 -163.81  172.04 -136.37 -108.90   53.61
 1.6211  0.248082E+06  0.112244E+07  0.624803E+05  0.356550E+07  0.264136E+07  0.181131E+09  102.93  -58.51  -66.55  -60.11   24.33   37.22
 1.7158  0.439244E+06  0.161568E+07  0.816652E+05  0.493926E+07  0.366576E+08  0.909041E+08   97.60  -77.53  150.28  -77.81   36.39   12.32
 1.8105  0.476193E+06  0.163122E+07  0.639465E+06  0.504181E+07  0.245690E+08  0.233809E+08  101.61 -101.41 -145.45 -101.46  158.82   -9.19
 1.9053  0.222391E+06  0.120242E+07  0.205492E+06  0.393168E+07  0.101277E+07  0.214404E+08   91.90 -121.75 -146.52 -121.99  -95.30  122.98
 2.0000  0.513383E+05  0.211611E+06  0.542908E+05  0.922324E+06  0.199980E+07  0.239137E+08   66.98  -10.48 -170.46  -82.63  -76.24   98.68
Zone t="Excitation force - beta = 120.000 deg",I=    20,F=POINT
 0.2000  0.992700E+06  0.284957E+07  0.385929E+08  0.917955E+06  0.155418E+09  0.968386E+07   90.02  -89.92   -1.83   90.07   90.02 -180.00
