VARIABLES="w (rad/s)"   |X| (m/m) |Y| (m/m)  |Z| (m/m) |phi| (deg)  |theta| (deg)  |psi| (deg) ang(x) (deg)  ang(y) (deg)  ang(z) (deg) ang(phi) (deg)  ang(theta) (deg)  ang(psi) (deg)
 Number of column (Nvariables*Nbody)=           6
beta=      0.000(deg), Number of pulsation=      20
     1.716  0.3159237E-02  0.1079221E-01  0.2871070E-03  0.8373494E-02  0.4110032E-02  0.1552506E-01  0.9698647E+02  0.9492169E+02 -0.2964634E+02  0.9349927E+02  0.3610425E+02  0.6159739E+01
     1.811  0.3066863E-02  0.9797037E-02  0.1969851E-02  0.7711524E-02  0.2419700E-02  0.3587638E-02  0.9995880E+02  0.7266190E+02  0.3468598E+02  0.7197623E+02  0.1596324E+03 -0.1399533E+02
     1.905  0.1301396E-02  0.6525053E-02  0.5630298E-03  0.5460242E-02  0.1045261E-03  0.2972045E-02  0.9089458E+02  0.5418641E+02  0.3352736E+02  0.5390656E+02 -0.9551211E+02  0.1196330E+03
     2.000  0.2737106E-03  0.1011768E-02  0.1332257E-03  0.1202778E-02  0.1603081E-03  0.2954760E-02  0.6642195E+02  0.1699572E+03  0.9548721E+01  0.9367254E+02 -0.7708892E+02  0.9824172E+02
beta=    100.000(deg), Number of pulsation=      20
     0.200  0.1697919E+00  0.9541597E+00  0.1001437E+01  0.3355628E+00  0.4103601E-01  0.3382331E-01 -0.9000014E+02  0.8999928E+02 -0.7244191E-03  0.8998701E+02  0.9000019E+02  0.6695773E-04
     0.295  0.1648458E+00  0.8577935E+00  0.1008317E+01  0.4805177E+01  0.9088225E-01  0.7118388E-01 -0.8999627E+02  0.9004620E+02  0.8913679E-02  0.8989370E+02  0.9000134E+02  0.3583511E-02
     0.389  0.1581970E+00  0.8789996E+00  0.1033326E+01  0.6817577E+00  0.1671716E+00  0.1185444E+00 -0.8985506E+02  0.8975478E+02  0.2180468E+00 -0.9129633E+02  0.9013200E+02  0.3915920E-01
     0.484  0.1499002E+00  0.7983156E+00  0.1106629E+01  0.2577349E+00  0.2975328E+00  0.1704744E+00 -0.8828327E+02  0.8908401E+02  0.1689105E+01 -0.9606372E+02  0.9212492E+02  0.1697403E+00
     0.579  0.1249425E+00  0.7035945E+00  0.1301204E+01  0.9280530E-01  0.5724528E+00  0.2180126E+00 -0.8116614E+02  0.8750516E+02  0.8467071E+01 -0.1118875E+03  0.1079811E+03  0.1969894E+00
     0.674  0.8493023E-01  0.5981457E+00  0.1634704E+01  0.2825056E-01  0.7527359E+00  0.2507970E+00 -0.1006428E+03  0.8488956E+02  0.3894388E+02  0.1560502E+03  0.1542988E+03 -0.9354442E+00
     0.768  0.9270594E-01  0.4838301E+00  0.8738185E+00  0.7032264E-01  0.4494018E+00  0.2663236E+00 -0.1077652E+03  0.8067282E+02  0.8809537E+02  0.9636875E+02 -0.1671235E+03 -0.4151697E+01
     0.863  0.9046251E-01  0.3774546E+00  0.3389669E+00  0.9732050E-01  0.2177014E+00  0.2599995E+00 -0.1089775E+03  0.7387745E+02  0.9796018E+02  0.8103987E+02 -0.1629981E+03 -0.8891994E+01
     0.958  0.7023435E-01  0.2816916E+00  0.1435453E+00  0.1034225E+00  0.1258241E+00  0.2378863E+00 -0.1004551E+03  0.6570910E+02  0.9207169E+02  0.7020644E+02 -0.1705038E+03 -0.1845753E+02
     1.053  0.4948318E-01  0.1999017E+00  0.6199953E-01  0.9374790E-01  0.6671455E-01  0.2093982E+00 -0.1026553E+03  0.5460691E+02  0.7953279E+02  0.5833657E+02  0.1779369E+03 -0.2874608E+02
     1.147  0.3021227E-01  0.1349754E+00  0.8382100E-01  0.7596623E-01  0.1765993E-01  0.1760206E+00 -0.1006668E+03  0.4241353E+02 -0.6881005E+02  0.4690310E+02  0.1659743E+03 -0.4521127E+02
     1.242  0.1199205E-01  0.8306842E-01  0.1835445E-01  0.5356352E-01  0.3194836E-01  0.1418538E+00 -0.9776585E+02  0.2928968E+02  0.4067369E+02  0.3568090E+02  0.1331952E+03 -0.6008781E+02
     1.337  0.3925563E-02  0.4550202E-01  0.7054002E-02  0.3361896E-01  0.1612598E-01  0.1130547E+00 -0.1129234E+03  0.1923648E+02  0.2247909E+02  0.2854452E+02  0.1144497E+03 -0.7687682E+02
